Id,Locality,Type,SubType,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool,Sale_Type
20278524,Gent,Other,offices,860000,0,450.0,False,False,False,False,0.0,False,0.0,450,450,Good,4,False,Private
20311402,Mechelen,Other,mixed-use-building-offices,995000,0,419.0,True,False,False,False,0.0,False,0.0,419,0,To be done up,2,False,Private
20311809,Antwerpen,Other,offices,215000,0,40.0,False,False,False,False,0.0,False,0.0,40,0,As new,2,False,Private
11393966,Antwerpen,Other,offices,149000,0,67.0,True,False,False,True,10.0,True,10.0,87,73,Just renovated,3,False,Private
20301468,Anderlecht,Other,offices,520000,0,525.0,False,False,False,False,0.0,False,0.0,525,525,Good,4,False,Private
20312374,Destelbergen,Other,offices,1080000,0,277.0,False,False,False,False,0.0,False,0.0,277,1453,As new,0,False,Private
20306292,Deurne,Other,offices,139000,0,52.0,False,False,False,False,0.0,False,0.0,52,405,Just renovated,3,False,Private
20303507,Sintlievenshoutem,Other,mixed-use-building-offices,499000,0,270.0,True,False,False,False,0.0,False,0.0,270,0,Good,4,False,Private
20278459,Maaseik,Other,building,975000,0,409.0,False,False,False,False,0.0,False,0.0,409,1682,As new,0,False,Private
20295334,Louvain,Other,office-block,2221300,0,1898.0,False,False,False,False,0.0,False,0.0,1898,1898,Good,4,False,Private
20310169,Roeselare,Other,offices,835000,0,80.0,False,False,False,False,0.0,False,0.0,80,382,Good,4,False,Private
20308495,Laken,Other,office-block,355000,0,0.0,False,False,False,False,0.0,False,0.0,0,0,To renovate,2,False,Private
20301403,Eeklo,Other,mixed-use-building-offices,650000,0,383.0,True,False,False,False,0.0,False,0.0,383,857,Good,3,False,Private
20265380,Dudzele,Other,offices,815000,0,510.0,True,False,False,False,0.0,False,0.0,510,1119,Good,3,False,Private
20268207,Hasselt,Other,office-block,295000,0,192.0,False,False,False,False,0.0,False,0.0,192,0,Good,0,False,Private
20289081,Lierde,Other,mixed-use-building-offices,349000,0,248.0,True,False,False,False,0.0,False,0.0,248,0,Good,4,False,Private
20299397,Brainelalleud,Other,offices,250000,0,250.0,False,False,False,False,0.0,False,0.0,250,250,As new,4,False,Private
20242575,Sintjansmolenbeek,Other,office-block,245000,0,0.0,True,False,False,False,0.0,False,0.0,0,0,Good,2,False,Private
20307761,Landen,Other,office-block,550000,0,220.0,False,False,False,False,0.0,False,0.0,220,220,Just renovated,2,False,Private
20307655,Lebbeke,Other,offices,185000,0,87.0,False,False,False,False,0.0,False,0.0,87,0,Not Known,0,False,Private
20255698,Aalst,Other,office-block,349000,0,222.0,True,True,False,False,0.0,False,0.0,222,222,Good,0,False,Private
20304689,Namur,Other,building,695000,0,325.0,False,False,False,False,0.0,False,0.0,325,1100,As new,4,False,Private
20307410,Denderleeuw,Other,mixed-use-building-offices,498000,0,315.0,False,False,False,False,0.0,False,0.0,315,749,To be done up,2,False,Private
20307367,Halle,Other,offices,395000,0,538.0,False,False,False,False,0.0,False,0.0,538,213,Not Known,0,False,Private
20236340,Sanktvith,Other,offices,330000,0,153.0,False,False,False,False,0.0,False,0.0,153,0,Good,2,False,Private
20306144,Uccle,Other,offices,150000,0,33.0,False,False,False,False,0.0,False,0.0,33,0,As new,0,False,Private
20306120,Herentals,Other,mixed-use-building-offices,299000,0,128.0,False,False,False,False,0.0,False,0.0,128,85,Not Known,0,False,Private
20240893,Brussels,Other,offices,450000,0,250.0,False,False,False,False,0.0,False,0.0,250,406,To renovate,2,False,Private
11400930,Saintgilles,Other,office-block,5550000,0,2450.0,True,False,False,False,0.0,False,0.0,2450,1340,As new,4,False,Private
20113704,Ixelles,Other,offices,270000,0,60.0,False,False,False,False,0.0,False,0.0,60,55,As new,2,False,Private
20265744,Laeken,Other,offices,290000,0,150.0,True,False,False,False,0.0,False,0.0,150,200,Good,2,False,Private
11173080,Ixelles,Other,mixed-use-building-offices,590830,0,195.0,False,False,False,False,0.0,False,0.0,195,206,As new,2,False,Private
20217238,Ixelles,Other,offices,345000,0,64.0,True,False,False,False,0.0,False,0.0,64,0,Good,4,False,Private
20305982,Torhout,Other,offices,479000,0,380.0,False,False,False,False,0.0,False,0.0,380,808,Good,0,False,Private
20305920,Aalst,Other,mixed-use-building-offices,595000,0,183.0,False,False,False,False,0.0,False,0.0,183,0,Not Known,2,False,Private
20305741,Wavre,Other,office-block,165000,0,75.0,False,False,False,True,0.0,False,0.0,75,0,Good,0,False,Private
20305727,Antwerpen,Other,offices,995000,0,297.0,False,False,False,False,0.0,False,0.0,297,0,As new,0,False,Private
20305629,Gent,Other,building,1985000,0,350.0,False,False,False,False,0.0,False,0.0,350,350,Good,0,False,Private
20305421,Sintdenijswestrem,Other,offices,12000000,0,3360.0,False,False,False,False,0.0,False,0.0,3360,3360,As new,4,False,Private
20305126,Saintnicolas,Other,offices,65000,0,61.0,False,False,False,False,0.0,False,0.0,61,0,Not Known,2,False,Private
20304907,Drogenbos,Other,offices,1338200,0,1475.0,False,False,False,False,0.0,False,0.0,1475,1475,Good,4,False,Private
20304851,Fosseslaville,Other,building,215000,0,202.0,False,False,False,True,0.0,False,0.0,202,164,Not Known,3,False,Private
20304850,Fosseslaville,Other,offices,215000,0,202.0,False,False,False,True,0.0,False,0.0,202,164,Not Known,3,False,Private
20304784,Brugge,Other,offices,1250000,0,306.0,False,False,False,False,0.0,False,0.0,306,1382,Good,0,False,Private
10604951,Mechelen,Other,offices,598000,0,230.0,True,False,False,False,0.0,False,0.0,230,230,Good,0,False,Private
20155710,Gent,Other,offices,868610,0,267.0,False,False,False,False,0.0,False,0.0,267,267,As new,4,False,Private
20177456,Wijnegem,Other,offices,895000,0,200.0,False,False,False,False,0.0,False,0.0,200,0,As new,3,False,Private
11125028,Hasselt,Other,offices,1990000,0,622.0,False,False,False,False,0.0,False,0.0,622,622,Good,4,False,Private
20124824,Beervelde,Other,office-block,2350000,0,1225.0,False,False,False,False,0.0,False,0.0,1225,2275,Just renovated,0,False,Private
11125029,Hasselt,Other,offices,2475000,0,773.0,False,False,False,False,0.0,False,0.0,773,773,Good,4,False,Private
11125027,Hasselt,Other,offices,4465000,0,1395.0,False,False,False,False,0.0,False,0.0,1395,1395,Good,4,False,Private
11127214,Ixelles,Other,offices,4500000,0,1100.0,False,False,False,False,0.0,False,0.0,1100,560,Good,0,False,Private
11444471,Louvain,Other,offices,6700000,0,5051.0,False,False,False,False,0.0,False,0.0,5051,5051,Good,4,False,Private
11444555,Louvain,Other,offices,6700000,0,5051.0,False,False,False,False,0.0,False,0.0,5051,5051,Good,4,False,Private
20268630,Antwerpen,Other,office-block,1185000,0,550.0,True,True,False,False,0.0,False,0.0,550,550,As new,3,False,Private
20273870,Antwerpen,Other,offices,498000,0,323.0,False,False,False,False,0.0,False,0.0,323,323,Just renovated,3,False,Private
20178271,Brugge,Other,offices,995000,0,420.0,False,False,False,False,0.0,False,0.0,420,333,Good,4,False,Private
20173315,Tervuren,Other,offices,1260000,0,525.0,True,False,False,False,0.0,False,0.0,525,0,Good,2,False,Private
20202564,Wijnegem,Other,offices,1690000,0,279.0,False,False,False,True,18.0,False,0.0,297,0,As new,0,False,Private
11456546,Blankenberge,Other,offices,349000,0,177.0,False,False,False,False,0.0,False,0.0,177,0,As new,2,False,Private
11490956,Vilvorde,Other,offices,45000,0,50.0,False,False,False,False,0.0,False,0.0,50,50,Good,4,False,Private
10827970,Schepdaal,Other,offices,159410,0,84.0,False,False,False,False,0.0,False,0.0,84,84,Good,4,False,Private
20038462,Antwerpen,Other,offices,165000,0,35.0,False,False,False,False,0.0,False,0.0,35,51,Just renovated,2,False,Private
10689094,Blankenberge,Other,office-block,349000,0,177.0,True,False,False,False,0.0,False,0.0,177,177,Good,4,False,Private
20045268,Ixelles,Other,offices,399000,0,132.0,True,False,False,False,0.0,False,0.0,132,337,Good,2,False,Private
9810256,Drogenbos,Other,offices,420300,0,467.0,False,False,False,False,0.0,False,0.0,467,467,Good,4,False,Private
10827969,Schepdaal,Other,offices,438197,0,230.0,False,False,False,False,0.0,False,0.0,230,230,Good,4,False,Private
20055343,Woluwesaintpierre,Other,mixed-use-building-offices,495000,0,153.0,True,False,False,False,0.0,False,0.0,153,0,To renovate,2,False,Private
9827564,Woluwestetienne,Other,offices,532000,0,591.0,False,False,False,False,0.0,False,0.0,591,591,Good,4,False,Private
11491603,Eeklo,Other,offices,575000,0,335.0,False,False,False,False,0.0,False,0.0,335,1161,To be done up,2,False,Private
20025927,Lahulpe,Other,mixed-use-building-offices,590000,0,345.0,False,False,False,False,0.0,False,0.0,345,321,Good,3,False,Private
20061622,Roeselare,Other,offices,595000,0,227.0,False,False,False,True,25.0,False,0.0,252,457,Good,2,False,Private
11032652,Hasselt,Other,office-block,675000,0,340.0,True,False,False,False,0.0,False,0.0,340,340,Good,2,False,Private
9806409,Vilvorde,Other,offices,700000,0,780.0,False,False,False,False,0.0,False,0.0,780,780,Good,4,False,Private
20273708,Roeselare,Other,offices,995000,0,550.0,False,False,False,False,0.0,False,0.0,550,452,Good,0,False,Private
20273397,Tienen,Other,offices,119000,0,103.0,False,False,False,False,0.0,False,0.0,103,122,As new,2,False,Private
20273389,Seraingjemeppesurmeuse,Other,mixed-use-building-offices,275000,0,566.0,True,False,False,False,0.0,False,0.0,566,0,Good,2,False,Private
20273343,Oostende,Other,offices,195000,0,0.0,False,False,False,False,0.0,False,0.0,0,96,Good,4,False,Private
20273325,Nivelles,Other,offices,370000,0,161.0,True,False,False,False,0.0,False,0.0,161,0,Not Known,2,False,Private
20273324,Nivelles,Other,building,370000,0,161.0,True,False,False,False,0.0,False,0.0,161,0,Not Known,2,False,Private
20272874,Arlon,Other,building,350000,0,350.0,True,False,False,True,25.0,True,50.0,425,0,To be done up,2,False,Private
20272867,Bruxelles,Other,office-block,915000,0,492.0,False,False,False,False,0.0,False,0.0,492,492,Not Known,0,False,Private
20272378,Antwerpen,Other,offices,269000,0,74.0,True,False,False,False,0.0,False,0.0,74,0,Just renovated,0,False,Private
20272270,Antwerpen,Other,offices,825000,0,366.0,False,False,False,False,0.0,False,0.0,366,0,As new,0,False,Private
20271884,Roosdaal,Other,mixed-use-building-offices,895000,0,0.0,True,False,False,False,0.0,False,0.0,0,750,Not Known,2,False,Private
20271754,Woluwesaintlambert,Other,offices,472000,0,349.0,False,False,False,False,0.0,False,0.0,349,349,As new,4,False,Private
20271320,Edegem,Other,offices,1375000,0,718.0,False,False,False,False,0.0,False,0.0,718,930,Good,4,False,Private
20271261,Zottegem,Other,offices,225000,0,121.0,False,False,False,False,0.0,False,0.0,121,0,Good,0,False,Private
20271224,Kortrijk,Other,offices,535000,0,238.0,False,False,False,False,0.0,False,0.0,238,0,As new,0,False,Private
20078757,Bruxelles,Other,offices,375000,0,170.0,False,False,False,False,0.0,False,0.0,170,0,Good,2,False,Private
11195628,Antwerpen,Other,office-block,535000,0,323.0,True,False,False,False,0.0,False,0.0,323,0,Not Known,0,False,Private
20270405,Lier,Other,offices,699000,0,211.0,True,False,False,True,0.0,False,0.0,211,766,Not Known,0,False,Private
20270305,Gent,Other,office-block,145000,0,0.0,False,False,False,False,0.0,False,0.0,0,0,Good,0,False,Private
11082136,Antwerpen,Other,offices,395000,0,140.0,False,False,False,False,0.0,False,0.0,140,0,Good,0,False,Private
11067629,Brainelalleud,Other,building,1900000,0,0.0,False,False,False,False,0.0,False,0.0,0,6131,Not Known,3,False,Private
20269885,Tubize,Other,building,380000,0,250.0,True,False,False,True,50.0,False,0.0,300,200,Good,2,False,Private
20269651,Engis,Other,mixed-use-building-offices,199000,0,173.0,True,False,False,False,0.0,False,0.0,173,0,To be done up,2,False,Private
20269631,Langemarkpoelkapelle,Other,office-block,205000,0,240.0,False,False,False,False,0.0,False,0.0,240,0,Just renovated,0,False,Private
20269596,Bierges,Other,offices,425000,0,200.0,False,False,False,False,0.0,False,0.0,200,767,Good,4,False,Private
20269441,Mechelen,Other,offices,495000,0,247.0,False,False,False,False,0.0,False,0.0,247,89,To renovate,0,False,Private
20269266,Jemeppesursambre,Other,office-block,449000,0,242.0,True,False,False,True,30.0,False,0.0,272,1289,Good,4,False,Private
20269183,Grimbergenstrombeekbever,Other,offices,295000,0,190.0,False,False,False,False,0.0,False,0.0,190,0,As new,2,False,Private
20269093,Antwerpen,Other,offices,1185000,0,550.0,True,False,False,False,0.0,False,0.0,550,550,Not Known,2,False,Private
20255405,Auderghem,Other,mixed-use-building-offices,195000,0,36.0,False,False,False,False,0.0,False,0.0,36,0,As new,0,False,Private
20197262,Huy,Other,offices,210000,0,108.0,False,False,False,False,0.0,False,0.0,108,0,Good,3,False,Private
20214929,Roeselare,Other,offices,342000,0,170.0,False,False,False,False,0.0,False,0.0,170,0,As new,0,False,Private
20136958,Bruxelles,Other,large-town-house,760000,0,280.0,True,False,False,False,0.0,False,0.0,280,280,Good,2,False,Private
11109721,Zwalm,Other,office-block,398000,0,210.0,False,False,False,True,1.0,True,1.0,212,922,To renovate,4,False,Private
11040111,Geel,Other,offices,121250,0,97.0,False,False,False,False,0.0,False,0.0,97,97,Good,4,False,Private
11040113,Geel,Other,offices,173750,0,139.0,False,False,False,False,0.0,False,0.0,139,139,Good,4,False,Private
11040110,Geel,Other,offices,185000,0,148.0,False,False,False,False,0.0,False,0.0,148,148,Good,4,False,Private
11040115,Geel,Other,offices,295000,0,236.0,False,False,False,False,0.0,False,0.0,236,236,Good,4,False,Private
10594466,Grivegnee,Other,offices,299000,0,678.0,False,False,False,False,0.0,False,0.0,678,2,Good,2,False,Private
10088791,Oostende,Other,offices,379000,0,260.0,False,False,False,False,0.0,False,0.0,260,0,Good,2,False,Private
11039492,Zwevegem,Other,office-block,385925,0,142.0,True,False,False,False,0.0,False,0.0,142,0,Not Known,4,False,Private
20061634,Rumbeke,Other,offices,447500,0,293.0,True,False,False,False,0.0,False,0.0,293,293,As new,2,False,Private
11468510,Rumbeke,Other,offices,447500,0,293.0,True,False,False,False,0.0,False,0.0,293,293,As new,2,False,Private
20137338,Galmaarden,Other,mixed-use-building-offices,590000,0,488.0,True,False,False,False,0.0,False,0.0,488,0,Good,2,False,Private
11039499,Waregem,Other,offices,604500,0,310.0,True,False,False,False,0.0,False,0.0,310,0,Not Known,4,False,Private
11040112,Geel,Other,offices,665000,0,532.0,False,False,False,False,0.0,False,0.0,532,532,Good,4,False,Private
10793830,Anderlecht,Other,offices,850000,0,525.0,False,False,False,False,0.0,False,0.0,525,525,Good,0,False,Private
20027816,Gosselies,Other,offices,1070000,0,716.0,False,False,False,False,0.0,False,0.0,716,2401,Good,4,False,Private
20074215,Antwerpen,Other,office-block,1395000,0,763.0,True,True,False,False,0.0,False,0.0,763,763,Good,0,False,Private
8686901,Gentbrugge,Other,offices,1876482,0,468.0,False,False,False,False,0.0,False,0.0,468,0,As new,4,False,Private
10811457,Woluwestlambert,Other,offices,2500000,0,1078.0,False,False,False,False,0.0,False,0.0,1078,1078,As new,0,False,Private
9951421,Waterloo,Other,offices,3350000,0,1598.0,False,False,False,False,0.0,False,0.0,1598,1598,As new,4,False,Private
10811593,Woluwestlambert,Other,offices,4000000,0,2066.0,False,False,False,False,0.0,False,0.0,2066,2066,As new,0,False,Private
20148214,Wavre,Other,mixed-use-building-offices,500000,0,326.0,True,False,False,False,0.0,False,0.0,326,814,To be done up,4,False,Private
20124400,Dison,Other,offices,220000,0,249.0,False,False,False,False,0.0,False,0.0,249,0,To renovate,0,False,Private
20308952,Lembeek,Other,mixed-use-building-offices,110000,0,130.0,False,False,False,False,0.0,False,0.0,130,0,Not Known,0,False,Private
20162671,Brussel,Other,offices,676500,0,205.0,False,False,False,False,0.0,False,0.0,205,0,As new,4,False,Private
20258536,Roeselare,Other,office-block,710000,0,319.0,False,True,False,False,0.0,False,0.0,319,319,Good,0,False,Private
20258422,Borgerhout,Other,office-block,649900,0,465.0,True,False,False,False,0.0,True,19.0,484,256,Good,2,False,Private
20258381,Antwerpen,Other,mixed-use-building-offices,475000,0,145.0,False,False,False,False,0.0,False,0.0,145,452,Good,2,False,Private
20258007,Charleroi,Other,office-block,399000,0,0.0,False,False,False,False,0.0,False,0.0,0,206,To renovate,0,False,Private
20257979,Marke,Other,offices,150000,0,112.0,False,False,False,False,0.0,False,0.0,112,250,Not Known,0,False,Private
20257969,Oostende,Other,offices,165000,0,177.0,False,False,False,False,0.0,False,0.0,177,0,To renovate,2,False,Private
20257945,Uccle,Other,mixed-use-building-offices,370000,0,90.0,False,False,False,False,0.0,False,0.0,90,404,Good,2,False,Private
20257867,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257868,Wielsbeke,Other,building,232500,0,0.0,False,False,False,False,0.0,False,0.0,0,165,Good,0,False,Private
20257869,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257866,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257865,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257863,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257864,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257861,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257862,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257874,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257859,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257860,Wielsbeke,Other,building,245000,0,0.0,False,False,False,False,0.0,False,0.0,0,175,Good,0,False,Private
20257858,Wielsbeke,Other,building,370000,0,0.0,False,False,False,False,0.0,False,0.0,0,270,Good,0,False,Private
20257857,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private
20257696,Kasterlee,Other,offices,259000,0,95.0,False,False,False,False,0.0,False,0.0,95,0,Not Known,0,False,Private
20257508,Grccehollogne,Other,building,980000,0,440.0,True,False,False,False,0.0,False,0.0,440,0,Good,3,False,Private
20257350,Enghien,Other,offices,125000,0,95.0,True,False,False,True,2.0,False,0.0,97,0,As new,2,False,Private
20257232,Dilbeek,Other,offices,305000,0,129.0,True,False,False,False,0.0,False,0.0,129,0,As new,2,False,Private
20257188,Namur,Other,office-block,240000,0,251.0,False,False,False,False,0.0,False,0.0,251,1532,Not Known,4,False,Private
20257123,Gomzcandoumont,Other,building,349000,0,151.0,True,False,False,True,220.0,True,900.0,1271,1850,Good,0,False,Private
11446212,Alken,Other,offices,125000,0,112.0,False,False,False,False,0.0,False,0.0,112,0,Good,0,False,Private
11446222,Antwerpen,Other,offices,615000,0,470.0,False,False,False,False,0.0,False,0.0,470,0,To be done up,0,False,Private
20255908,Deurne,Other,offices,159000,0,70.0,True,False,False,False,0.0,False,0.0,70,70,Not Known,0,False,Private
20251354,Brugge,Other,offices,349000,0,155.0,False,False,False,False,0.0,False,0.0,155,73,Good,0,False,Private
20168671,Wavre,Other,offices,2500000,0,1860.0,False,False,False,False,0.0,False,0.0,1860,0,As new,0,False,Private
20238039,Kluisbergen,Other,office-block,235000,0,221.0,False,False,False,False,0.0,False,0.0,221,0,Just renovated,0,False,Private
20174374,Oostende,Other,offices,499000,0,0.0,False,False,False,False,0.0,False,0.0,0,400,Good,4,False,Private
20246349,Kraainem,Other,office-block,1700000,0,1000.0,True,False,False,False,0.0,False,0.0,1000,0,Not Known,0,False,Private
20125846,Uccle,Other,offices,150000,0,33.0,False,False,False,False,0.0,False,0.0,33,0,As new,2,False,Private
20125818,Sinaaisintniklaas,Other,office-block,675000,0,382.0,False,False,False,True,23.0,False,0.0,405,205,Good,3,False,Private
11201992,Gent,Other,office-block,1716845,0,565.0,False,False,False,False,0.0,False,0.0,565,565,Not Known,0,False,Private
20312861,Gent,Other,offices,495000,0,137.0,True,False,False,False,0.0,False,0.0,137,0,Not Known,0,False,Private
20147761,Halle,Other,offices,155000,0,64.0,True,False,False,False,0.0,False,0.0,64,0,Good,0,False,Private
11321992,Aalst,Other,offices,160000,0,57.0,False,False,False,False,0.0,False,0.0,57,0,Not Known,0,False,Private
10860133,Brugge,Other,office-block,209000,0,115.0,False,False,False,False,0.0,False,0.0,115,135,Good,0,False,Private
20128873,Halle,Other,offices,324000,0,142.0,True,False,False,False,0.0,False,0.0,142,0,Good,0,False,Private
9629161,Melsbroek,Other,offices,355250,0,288.0,False,False,False,False,0.0,False,0.0,288,288,Not Known,0,False,Private
11354355,Zwevegem,Other,offices,363350,0,153.0,False,False,False,False,0.0,False,0.0,153,153,Good,4,False,Private
11354352,Zwevegem,Other,offices,385925,0,142.0,False,False,False,False,0.0,False,0.0,142,153,Not Known,4,False,Private
11207280,Dilbeek,Other,offices,413400,0,318.0,False,False,False,False,0.0,False,0.0,318,318,To be done up,0,False,Private
11032653,Bierbeek,Other,offices,494500,0,135.0,True,False,False,False,0.0,False,0.0,135,135,Not Known,4,False,Private
11452655,Geraardsbergen,Other,mixed-use-building-offices,550000,0,235.0,False,False,False,False,0.0,False,0.0,235,0,As new,2,False,Private
20237398,Petegemaandeleie,Other,offices,550000,0,157.0,True,False,False,False,0.0,True,70.0,227,328,Good,2,False,Private
20066580,Veurne,Other,offices,595000,0,987.0,False,False,False,False,0.0,True,650.0,1637,650,Good,0,False,Private
10648404,Affligem,Other,offices,641574,0,475.0,False,False,False,False,0.0,False,0.0,475,475,Not Known,0,False,Private
11311438,Kortrijk,Other,office-block,761919,0,397.0,False,False,False,False,0.0,False,0.0,397,401,Not Known,0,False,Private
20219634,Gent,Other,offices,868610,0,266.0,False,False,False,False,0.0,False,0.0,266,0,As new,0,False,Private
20219633,Gent,Other,offices,868610,0,266.0,False,False,False,False,0.0,False,0.0,266,0,As new,0,False,Private
20175504,Tervuren,Other,offices,895000,0,525.0,True,False,False,False,0.0,False,0.0,525,0,Good,4,False,Private
20019915,Brugge,Other,offices,995000,0,420.0,False,False,False,False,0.0,False,0.0,420,333,Good,4,False,Private
20061815,Roeselare,Other,offices,1125000,0,528.0,False,False,False,False,0.0,False,0.0,528,0,Good,4,False,Private
20233093,Ottignies,Other,offices,180000,0,68.0,False,False,False,False,0.0,False,0.0,68,0,Good,2,False,Private
20232691,Anderlecht,Other,office-block,620000,0,300.0,True,False,False,False,0.0,False,0.0,300,300,Not Known,0,False,Private
20232682,Gent,Other,offices,256000,0,91.0,False,False,False,False,0.0,False,0.0,91,91,Good,4,False,Private
20232465,Antwerpen,Other,offices,898000,0,714.0,False,False,False,False,0.0,False,0.0,714,0,Not Known,0,False,Private
20232321,Brainelecomte,Other,offices,135000,0,170.0,False,False,False,False,0.0,False,0.0,170,0,To be done up,2,False,Private
20232233,Ieper,Other,offices,395000,0,0.0,False,False,False,False,0.0,False,0.0,0,0,Not Known,0,False,Private
20232096,Wortegem,Other,offices,790000,0,350.0,False,False,False,True,0.0,False,0.0,350,2396,To be done up,4,False,Private
20231851,Bruxelles,Other,offices,195000,0,47.0,True,False,False,False,0.0,False,0.0,47,47,As new,2,False,Private
11099947,Kortrijk,Other,offices,275000,0,250.0,False,False,False,False,0.0,False,0.0,250,0,Not Known,0,False,Private
20231775,Gent,Other,offices,256000,0,91.0,False,False,False,False,0.0,False,0.0,91,91,Good,4,False,Private
20231747,Woluwesaintpierre,Other,offices,520000,0,123.0,False,False,False,False,0.0,False,0.0,123,0,As new,2,False,Private
20231613,Antwerpen,Other,offices,760000,0,593.0,True,False,False,False,0.0,False,0.0,593,593,Good,4,False,Private
20231506,Evere,Other,offices,250000,0,80.0,True,False,False,True,2.0,False,0.0,82,124,Just renovated,2,False,Private
20231329,Rosicares,Other,office-block,149000,0,107.0,False,False,False,True,0.0,False,0.0,107,650,To renovate,3,False,Private
20230484,Halle,Other,mixed-use-building-offices,945000,0,465.0,False,False,False,False,0.0,False,0.0,465,0,Good,2,False,Private
20230365,Theux,Other,offices,419000,0,215.0,False,False,False,False,0.0,False,0.0,215,1491,Good,4,False,Private
20230363,Spa,Other,offices,179000,0,108.0,False,False,False,False,0.0,False,0.0,108,0,Good,2,False,Private
20230070,Kontich,Other,offices,1075000,0,266.0,False,False,False,False,0.0,False,0.0,266,2297,Good,0,False,Private
20230021,Brasschaat,Other,offices,895000,0,0.0,False,False,False,True,12.0,False,0.0,12,268,As new,0,False,Private
20229240,Molenbeeksaintjean,Other,offices,325000,0,160.0,False,False,False,False,0.0,False,0.0,160,0,As new,2,False,Private
20229206,Dendermonde,Other,mixed-use-building-offices,279000,0,150.0,True,False,False,False,0.0,False,0.0,150,0,Good,2,False,Private
20229153,Seraing,Other,offices,770000,0,200.0,False,False,False,False,0.0,False,0.0,200,0,As new,2,False,Private
20229144,Seraing,Other,mixed-use-building-offices,770000,0,200.0,False,False,False,False,0.0,False,0.0,200,0,As new,2,False,Private
10508779,Licage,Other,offices,349000,0,324.0,False,False,False,False,0.0,False,0.0,324,0,As new,3,False,Private
20228970,Antwerpen,Other,offices,3280000,0,817.0,False,False,False,False,0.0,False,0.0,817,0,As new,0,False,Private
20228926,Dehaan,Other,offices,995000,0,568.0,False,False,False,False,0.0,False,0.0,568,2263,Good,0,False,Private
20228863,Wandre,Other,offices,75000,0,69.0,False,False,False,False,0.0,False,0.0,69,0,Not Known,2,False,Private
11327373,Heers,Other,offices,155000,0,137.0,False,False,False,False,0.0,False,0.0,137,780,Not Known,3,False,Private
11436873,Haacht,Other,office-block,345000,0,450.0,False,False,False,False,0.0,False,0.0,450,1245,Not Known,0,False,Private
20119784,Morlanwelz,Other,offices,345000,0,279.0,False,False,False,False,0.0,False,0.0,279,560,Good,2,False,Private
20180498,Zottegem,Other,office-block,375000,0,245.0,False,False,False,False,0.0,False,0.0,245,245,As new,0,False,Private
20171659,Boussu,Other,office-block,400000,0,180.0,False,False,False,False,0.0,False,0.0,180,120,As new,4,False,Private
11446206,Mol,Other,offices,415000,0,385.0,False,False,False,False,0.0,False,0.0,385,0,Good,0,False,Private
11446210,Stekene,Other,offices,425000,0,314.0,False,False,False,False,0.0,False,0.0,314,0,Good,0,False,Private
10781829,Sintpietersleeuw,Other,offices,512500,0,250.0,False,False,False,False,0.0,False,0.0,250,250,Good,0,False,Private
11386538,Sintpietersleeuw,Other,offices,585000,0,482.0,True,False,False,False,0.0,False,0.0,482,0,Good,2,False,Private
20236368,Antwerpen,Other,offices,740000,0,500.0,False,False,False,False,0.0,False,0.0,500,0,Not Known,0,False,Private
11000756,Vilvoorde,Other,office-block,1050000,0,605.0,False,False,False,False,0.0,False,0.0,605,605,Not Known,0,False,Private
7810321,Drogenbos,Other,office-block,1112000,0,556.0,False,False,False,False,0.0,False,0.0,556,556,Not Known,0,False,Private
11426333,Brasschaat,Other,offices,1175000,0,280.0,False,False,False,False,0.0,False,0.0,280,1009,To renovate,4,False,Private
20115895,Oostende,Other,offices,1179000,0,274.0,False,False,False,False,0.0,False,0.0,274,0,As new,0,False,Private
11415071,Lier,Other,office-block,1250000,0,0.0,False,False,False,False,0.0,False,0.0,0,0,Good,2,False,Private
10475121,Steenokkerzeel,Other,offices,1299000,0,936.0,False,False,False,False,0.0,False,0.0,936,0,As new,0,False,Private
11431220,Nieuwpoort,Other,office-block,1400000,0,1237.0,False,False,False,False,0.0,False,0.0,1237,0,Not Known,0,False,Private
